,Category,Rank,Title,Price,Title Length
3374,Teen Young Adult,75,A Shade of Vampire 6: A Gate of Night,3.99,37
3375,Teen Young Adult,76,Women in Science: 50 Fearless Pioneers Who Changed the World,11.55,60
3376,Teen Young Adult,77,A Shade of Vampire 5: A Blaze of Sun,3.99,36
3377,Teen Young Adult,78,The Spiritglass Charade: A Stoker & Holmes Novel,1.99,48
3378,Teen Young Adult,79,The Fellowship of the Ring: Being the First Part of The Lord of the Rings,9.99,73
3379,Teen Young Adult,80,You're Only Old Once!: A Book for Obsolete Children,9.29,51
3380,Teen Young Adult,81,Dungeon Master's Screen Reincarnated,10.71,36
3381,Teen Young Adult,82,Secondborn (Secondborn Series Book 1),4.99,37
3382,Teen Young Adult,83,Extremely Loud and Incredibly Close: A Novel,9.99,44
3383,Teen Young Adult,84,Meditations (Dover Thrift Editions),1.78,35
3384,Teen Young Adult,85,Unsouled (Cradle Book 1),3.99,24
3385,Teen Young Adult,86,The Hobbit,-2.0,10
3386,Teen Young Adult,87,Death Becomes Her (The Kurtherian Gambit Book 1),3.99,48
3387,Teen Young Adult,88,The Hollow Crown (The Kingfountain Series Book 4),4.99,49
3388,Teen Young Adult,89,The Book Thief,9.89,14
3389,Teen Young Adult,90,Iniquitous: A Dark Paranormal Romance (The Marked Book 3),3.99,57
3390,Teen Young Adult,91,Lost Legio IX: The Karus Saga,4.99,29
3391,Teen Young Adult,92,Magical Compass: A Supernatural Prison Story,3.99,44
3392,Teen Young Adult,93,Magic of the Void: A Reverse Harem Witch Series (Winslow Witch Chronicles Book 1),2.99,81
3393,Teen Young Adult,94,Michael Vey 7: The Final Spark,13.98,30
3394,Teen Young Adult,95,The Things They Carried,12.25,23
3395,Teen Young Adult,96,Hamlet ( Folger Library Shakespeare),5.39,36
3396,Teen Young Adult,97,Western Brides: Josie's Dream: A Sweet and Inspirational Western Historical Romance (Pioneer Brides of the Oregon Trail Book 3),0.99,127
3397,Teen Young Adult,98,The King's Traitor (The Kingfountain Series Book 3),4.99,51
3398,Teen Young Adult,99,"Astonishing X-Men, Vol. 1: Gifted",5.5,33
3399,Teen Young Adult,100,Harry Potter And The Chamber Of Secrets,8.36,39
3400,Test Preparation,1,"The Official SAT Study Guide, 2018 Edition (Official Study Guide for the New Sat)",20.78,81
3401,Test Preparation,2,Mindset: The New Psychology of Success,10.2,38
3402,Test Preparation,3,"The Golden Compass: His Dark Materials, Book 1",-2.0,46
3403,Test Preparation,4,"The Official ACT Prep Guide, 2018: Official Practice Tests + 400 Bonus Questions Online",27.96,87
3404,Test Preparation,5,"Phonics for Kindergarten, Grade K (Home Workbook)",4.49,49
3405,Test Preparation,6,"Saunders Comprehensive Review for the NCLEX-RN® Examination, 7e (Saunders Comprehensive Review for Nclex-Rn)",51.63,108
3406,Test Preparation,7,5 lb. Book of GRE Practice Problems (Manhattan Prep GRE Strategy Guides),21.01,72
3407,Test Preparation,8,"ATI TEAS Secrets Study Guide: TEAS 6 Complete Study Manual, Full-Length Practice Tests, Review Video Tutorials for the Test of Essential Academic Skills, Sixth Edition",33.92,167
3408,Test Preparation,9,GRE Prep Plus 2018: Practice Tests + Proven Strategies + Online + Video + Mobile (Kaplan Test Prep),27.19,99
3409,Test Preparation,10,A Guide to the Project Management Body of Knowledge (PMBOK® Guide)<U+0096>Fifth Edition,44.84,87
3410,Test Preparation,11,"Cracking the ACT with 6 Practice Tests, 2017 Edition: The Techniques, Practice, and Review You Need to Score Higher (College Test Preparation)",13.59,142
3411,Test Preparation,12,ATI TEAS Review Manual: Sixth Edition Revised,24.93,45
3412,Test Preparation,13,"Admission Assessment Exam Review, 4e",24.0,36
3413,Test Preparation,14,GMAT Official Guide 2018 Bundle: Books + Online,45.16,47
3414,Test Preparation,15,Sight Words Flash Cards,2.99,23
3415,Test Preparation,16,ASVAB Premier 2017-2018 with 6 Practice Tests: Online + Book + Videos (Kaplan Test Prep),20.39,88
3416,Test Preparation,17,"10 Actual, Official LSAT PrepTests Volume VI",26.44,44
3417,Test Preparation,18,Where the Red Fern Grows,-2.0,24
3418,Test Preparation,19,"GED Test 2017 Strategies, Practice & Review with 2 Practice Tests: Online + Book (Kaplan Test Prep)",15.63,99
3419,Test Preparation,20,MCAT Complete 7-Book Subject Review 2018-2019: Online + Book (Kaplan Test Prep),120.93,79
3420,Test Preparation,21,"Eragon: The Inheritance Cycle, Book 1",-2.0,37
3421,Test Preparation,22,Coraline,-2.0,8
3422,Test Preparation,23,"Cracking the AP U.S. History Exam 2018, Premium Edition (College Test Preparation)",17.15,82
3423,Test Preparation,24,First Aid for the USMLE Step 1 2017,44.69,35
3424,Test Preparation,25,"Cracking the SAT Premium Edition with 7 Practice Tests, 2018: The All-in-One Solution for Your Highest Possible Score (College Test Preparation)",22.12,144
3425,Test Preparation,26,"The Subtle Knife: His Dark Materials, Book 2",-2.0,44
3426,Test Preparation,27,100 Words Kids Need to Read by 1st Grade: Sight Word Practice to Build Strong Readers,3.95,85
3427,Test Preparation,28,The Official Guide to the GRE General Test,27.19,42
3428,Test Preparation,29,2017 / 2018 ASVAB For Dummies (For Dummies (Lifestyle)),13.05,55
3429,Test Preparation,30,"10 Actual, Official LSAT PrepTests Volume V: PrepTests 62 through 71 (Lsat Series)",24.97,82
3430,Test Preparation,31,"The Amber Spyglass: His Dark Materials, Book 3",-2.0,46
3431,Test Preparation,32,Art of Seduction: An Indispensible Primer on the Ultimate Form of Power,-2.0,71
3432,Test Preparation,33,"Coloring Books for Kids & Toddlers: Animals Coloring: Children Activity Books for Kids Ages 2-4, 4-8, Boys, Girls, Fun Early Learning, Relaxation for ... Workbooks, Toddler Coloring Book (Volume 1)",4.56,197
3433,Test Preparation,34,The Giver,-2.0,9
3434,Test Preparation,35,Catholic High School Entrance Exams: COOP * HSPT * TACHS (Kaplan Test Prep),11.35,75
3435,Test Preparation,36,Fiske Guide to Colleges 2018,20.18,28
3436,Test Preparation,37,180 Days of Reading for First Grade (180 Days of Practice),17.99,58
3437,Test Preparation,38,"Cracking the AP World History Exam 2018, Premium Edition (College Test Preparation)",17.3,83
3438,Test Preparation,39,Official GRE Super Power Pack 2/E,47.99,33
3439,Test Preparation,40,180 Days of Reading for Kindergarten (180 Days of Practice),16.99,59
3440,Test Preparation,41,Esperanza Rising,-2.0,16
3441,Test Preparation,42,"Barron's AP Biology, 6th Edition",12.91,32
3442,Test Preparation,43,Dr. Pestana's Surgery Notes: Top 180 Vignettes for the Surgical Wards (Kaplan Test Prep),20.57,88
3443,Test Preparation,44,"9 Practice Tests for the SAT, 2018 Edition: Extra Preparation to Help Achieve an Excellent Score (College Test Preparation)",17.54,123
3444,Test Preparation,45,"Letter Tracing Book for Preschoolers: Letter Tracing Book, Practice For Kids, Ages 3-5, Alphabet Writing Practice",4.49,113
3445,Test Preparation,46,"Cracking the SSAT & ISEE, 2018 Edition: All the Strategies, Practice, and Review You Need to Help Get a Higher Score (Private Test Preparation)",13.59,143
3446,Test Preparation,47,Hatchet,-2.0,7
3447,Test Preparation,48,ACT Prep Plus 2018: 5 Practice Tests + Proven Strategies + Online (Kaplan Test Prep),21.75,84
3448,Test Preparation,49,Med-Surg Success: A Q&A Review Applying Critical Thinking to Test Taking (Davis's Q&a Success),32.01,94
3449,Test Preparation,50,"2017 ? 2018 Student Planner; Get Shit Done: 6?x9? Academic Planner and Daily Organizer, August 2017 ? July 2018 (Daily and Weekly Planners, Organizers ... for College, University and High School)",8.09,195
3450,Test Preparation,51,"Living Language Spanish, Complete Edition",39.99,41
3451,Test Preparation,52,"Scholastic Success With: Grammar, Grade 3 (Scholastic Success with Workbooks: Grammar)",5.99,86
3452,Test Preparation,53,"Gifted and Talented Test Preparation: Gifted test prep book for the OLSAT, NNAT2, and COGAT; Workbook for children in preschool and kindergarten (Gifted Games)",19.79,159
3453,Test Preparation,54,"Prioritization, Delegation, and Assignment: Practice Exercises for the NCLEX Examination, 3e",33.32,92
3454,Test Preparation,55,"Cracking the AP Chemistry Exam, 2018 Edition: Proven Techniques to Help You Score a 5 (College Test Preparation)",13.59,112
3455,Test Preparation,56,Make It Stick: The Science of Successful Learning,21.36,49
3456,Test Preparation,57,"Barron's SAT Subject Test: Math Level 2, 12th Edition",11.55,53
3457,Test Preparation,58,"The Ultimate Scholarship Book 2018: Billions of Dollars in Scholarships, Grants and Prizes",22.51,90
3458,Test Preparation,59,"United States History: Preparing for the Advanced Placement Examination, 2018 Edition",30.12,85
3459,Test Preparation,60,The PowerScore LSAT Logic Games Bible (Powerscore LSAT Bible) (Powerscore Test Preparation),49.0,91
3460,Test Preparation,61,GRE Prep 2018: Practice Tests + Proven Strategies + Online (Kaplan Test Prep),16.99,77
3461,Test Preparation,62,"Barron's AP Psychology, 7th Edition (Barron's AP Psychology Exam)",11.55,65
3462,Test Preparation,63,"Barron's AP Calculus, 14th Edition",14.86,34
3463,Test Preparation,64,The PowerScore LSAT Logical Reasoning Bible,50.25,43
3464,Test Preparation,65,GMAT Prep Plus 2018: 6 Practice Tests + Proven Strategies + Online + Video + Mobile (Kaplan Test Prep),30.59,102
3465,Test Preparation,66,"Basic Sight Words Flash Cards, Ages 6 - 9",7.49,41
3466,Test Preparation,67,"ACT Prep Book 2017-2018: Test Prep Book & Practice Test Questions for the English, Math, Reading, Science, and Writing Sections of the ACT Exam",10.44,143
3467,Test Preparation,68,SSAT & ISEE Prep 2018-2019: 6 Practice Tests + Proven Strategies (Kaplan Test Prep),13.59,83
3468,Test Preparation,69,"The Best 382 Colleges, 2018 Edition: Everything You Need to Make the Right College Choice (College Admissions Guides)",16.99,117
3469,Test Preparation,70,Step-Up to Medicine (Step-Up Series),41.99,36
3470,Test Preparation,71,The Official LSAT SuperPrep: The Champion of LSAT Prep,18.03,54
3471,Test Preparation,72,Kaplan LSAT Premier 2016-2017 with Real Practice Questions: Book + Online (Kaplan Test Prep),40.77,92
3472,Test Preparation,73,"Phonics for First Grade, Grade 1: Gold Star Edition (Home Workbooks)",4.49,68
3473,Test Preparation,74,Nursing Teas Guide (Quick Study Academic),6.67,41
3474,Test Preparation,75,LSAT Prep Book: Study Guide & Practice Test Questions for the Law School Admission Council's (LSAC) Law School Admission Test,24.69,125
3475,Test Preparation,76,"Barron's AP Statistics, 9th Edition",12.91,35
3476,Test Preparation,77,Nurse Practitioner Certification Examination and Practice Preparation,74.36,69
3477,Test Preparation,78,I Know Why the Caged Bird Sings,-2.0,31
3478,Test Preparation,79,GED Test Premier 2017 with 2 Practice Tests: Online + Book + Videos + Mobile (Kaplan Test Prep),20.1,95
3479,Test Preparation,80,"Official Guide to the TOEFL Test With CD-ROM, 4th Edition (Official Guide to the Toefl Ibt)",25.69,91
3480,Test Preparation,81,All Quiet on the Western Front,-2.0,30
3481,Test Preparation,82,GRE Vocabulary Flashcards + App (Kaplan Test Prep),16.7,50
3482,Test Preparation,83,A Mind for Numbers: How to Excel at Math and Science (Even If You Flunked Algebra),15.54,82
3483,Test Preparation,84,"Number Tracing Book For Preschoolers: Number Tracing Book, Practice For Kids, Ages 3-5, Number Writing Practice",4.49,111
3484,Test Preparation,85,Gifted and Talented COGAT Test Prep Grade 2: Gifted Test Prep Book for the COGAT Level 8; Workbook for Children in Grade 2,19.79,122
3485,Test Preparation,86,Kaplan MCAT Flashcards + App (Kaplan Test Prep),19.29,47
3486,Test Preparation,87,"10 New Actual, Official LSAT: PrepTests 52-61 (Lsat Series)",24.97,59
3487,Test Preparation,88,SAT Prep Plus 2018: 5 Practice Tests + Proven Strategies + Online (Kaplan Test Prep),24.47,84
3488,Test Preparation,89,"Family Nurse Practitioner Certification Intensive Review: Fast Facts and Practice Questions, Second Edition",41.93,107
3489,Test Preparation,90,My First Book Of Cutting (Kumon Workbooks),6.75,42
3490,Test Preparation,91,"Barron's AP US History Flash Cards, 3rd Edition",12.93,47
3491,Test Preparation,92,Grade 1 Reading (Kumon Reading Workbooks),3.97,41
3492,Test Preparation,93,"Barron's AP United States History, 3rd Edition",13.94,46
3493,Test Preparation,94,"Barron's COOP/HSPT/TACHS, 4th Edition",16.56,37
3494,Test Preparation,95,"Barron's AP World History, 7th Edition",16.64,38
3495,Test Preparation,96,Master the Boards USMLE Step 2 CK,32.61,33
3496,Test Preparation,97,How to Become a Straight-A Student: The Unconventional Strategies Real College Students Use to Score High While Studying Less,11.63,125
3497,Test Preparation,98,The PowerScore LSAT Reading Comprehension Bible,47.43,47
3498,Test Preparation,99,NCLEX-RN Drug Guide: 300 Medications You Need to Know for the Exam (Kaplan Test Prep),12.23,85
3499,Test Preparation,100,100 Words Kids Need To Read By 2nd Grade: Sight Word Practice to Build Strong Readers,2.36,85
3500,Textbooks,1,"The Official SAT Study Guide, 2018 Edition (Official Study Guide for the New Sat)",20.78,81
3501,Textbooks,2,Publication Manual of the American Psychological Association,19.0,60
3502,Textbooks,3,The Untethered Soul: The Journey Beyond Yourself,11.99,48
3503,Textbooks,4,The Intelligent Investor: The Definitive Book on Value Investing. A Book of Practical Counsel (Revised Edition) (Collins Business Essentials),12.98,141
3504,Textbooks,5,The Five Dysfunctions of a Team: A Leadership Fable,11.83,51
3505,Textbooks,6,"The Official ACT Prep Guide, 2018: Official Practice Tests + 400 Bonus Questions Online",27.96,87
3506,Textbooks,7,Algorithms to Live By: The Computer Science of Human Decisions,-2.0,62
3507,Textbooks,8,Cracking the Coding Interview: 189 Programming Questions and Solutions,37.95,70
3508,Textbooks,9,"Saunders Comprehensive Review for the NCLEX-RN® Examination, 7e (Saunders Comprehensive Review for Nclex-Rn)",51.63,108
3509,Textbooks,10,5 lb. Book of GRE Practice Problems (Manhattan Prep GRE Strategy Guides),21.01,72
3510,Textbooks,11,Just Mercy: A Story of Justice and Redemption,12.0,45
3511,Textbooks,12,A Brief History of Everyone Who Ever Lived: The Human Story Retold Through Our Genes,17.64,84
3512,Textbooks,13,"The Elements of Style, Fourth Edition",5.82,37
3513,Textbooks,14,Meditations (Dover Thrift Editions),1.78,35
3514,Textbooks,15,The Art Of War,4.99,14
3515,Textbooks,16,From Here to Eternity: Traveling the World to Find the Good Death,16.23,65
3516,Textbooks,17,"ATI TEAS Secrets Study Guide: TEAS 6 Complete Study Manual, Full-Length Practice Tests, Review Video Tutorials for the Test of Essential Academic Skills, Sixth Edition",33.92,167
3517,Textbooks,18,GRE Prep Plus 2018: Practice Tests + Proven Strategies + Online + Video + Mobile (Kaplan Test Prep),27.19,99
3518,Textbooks,19,A Guide to the Project Management Body of Knowledge (PMBOK® Guide)<U+0096>Fifth Edition,44.84,87
3519,Textbooks,20,"Diagnostic and Statistical Manual of Mental Disorders, 5th Edition: DSM-5",113.9,73
3520,Textbooks,21,"Cracking the ACT with 6 Practice Tests, 2017 Edition: The Techniques, Practice, and Review You Need to Score Higher (College Test Preparation)",13.59,142
3521,Textbooks,22,Frankenstein,6.0,12
3522,Textbooks,23,The Anatomy Coloring Book,18.49,25
3523,Textbooks,24,ATI TEAS Review Manual: Sixth Edition Revised,24.93,45
3524,Textbooks,25,"Admission Assessment Exam Review, 4e",24.0,36
3525,Textbooks,26,"The Dialectical Behavior Therapy Skills Workbook: Practical DBT Exercises for Learning Mindfulness, Interpersonal Effectiveness, Emotion Regulation & ... Tolerance (New Harbinger Self-Help Workbook)",14.47,198
3526,Textbooks,27,"DBT® Skills Training Handouts and Worksheets, Second Edition",31.28,60
3527,Textbooks,28,GMAT Official Guide 2018 Bundle: Books + Online,45.16,47
3528,Textbooks,29,The Hero with a Thousand Faces (The Collected Works of Joseph Campbell),13.48,71
3529,Textbooks,30,The Reading Strategies Book: Your Everything Guide to Developing Skilled Readers,43.34,80
3530,Textbooks,31,ASVAB Premier 2017-2018 with 6 Practice Tests: Online + Book + Videos (Kaplan Test Prep),20.39,88
3531,Textbooks,32,Evicted: Poverty and Profit in the American City,11.55,48
3532,Textbooks,33,The Writing Strategies Book: Your Everything Guide to Developing Skilled Writers,38.09,80
3533,Textbooks,34,"10 Actual, Official LSAT PrepTests Volume VI",26.44,44
3534,Textbooks,35,Adventures of Huckleberry Finn,5.1,30
3535,Textbooks,36,"GED Test 2017 Strategies, Practice & Review with 2 Practice Tests: Online + Book (Kaplan Test Prep)",15.63,99
3536,Textbooks,37,MCAT Complete 7-Book Subject Review 2018-2019: Online + Book (Kaplan Test Prep),120.93,79
3537,Textbooks,38,"Hands-On Machine Learning with Scikit-Learn and TensorFlow: Concepts, Tools, and Techniques to Build Intelligent Systems",33.31,120
3538,Textbooks,39,The Sanford Guide to Antimicrobial Therapy 2017,15.0,47
3539,Textbooks,40,"Ugly's Electrical References, 2017 Edition",14.99,42
3540,Textbooks,41,Greater Gotham: A History of New York City from 1898 to 1919 (The History of NYC Series),34.65,88
3541,Textbooks,42,"Webster's Dictionary for Students, Fifth Edition",3.82,48
3542,Textbooks,43,A People's History of the United States,13.59,39
3543,Textbooks,44,Robert's Rules of Order Newly Revised,11.21,37
3544,Textbooks,45,Nursing2018 Drug Handbook (Nursing Drug Handbook),25.95,49
3545,Textbooks,46,Ultimate Guide to Google AdWords: How to Access 100 Million People in 10 Minutes (Ultimate Series),18.78,98
3546,Textbooks,47,Pocket Medicine: The Massachusetts General Hospital Handbook of Internal Medicine,32.45,81
3547,Textbooks,48,"Rapid Interpretation of EKG's, Sixth Edition",40.83,44
3548,Textbooks,49,First Aid for the USMLE Step 1 2017,44.69,35
